,Date (day),Tick,Total Swap Fees Earned (USDC),Representative Liquidity,Daily % Return
28096,2024-12-19,195000,133.860319797,7.491584588783323e+18,1.786809161808312e-15
28097,2024-12-19,195001,214.34021349300002,7.491584588783323e+18,2.861079801647279e-15
28101,2024-12-19,195010,265.06958832600003,7.491584588783323e+18,3.5382312671590465e-15
28104,2024-12-19,195013,103.575613425,7.482958498558033e+18,1.3841532522859647e-15
28108,2024-12-19,195025,78.068083002,7.480801976001711e+18,1.0435790608071316e-15
28109,2024-12-19,195030,1180.252005147,7.480801976001711e+18,1.5777078566351964e-14
28110,2024-12-19,195031,44.923817706,7.48655270281857e+18,6.000601276617859e-16
28121,2024-12-19,195056,132.61384143,7.491619800160675e+18,1.7701624610896004e-15
28122,2024-12-19,195057,162.162977754,7.491619800160675e+18,2.1645916648162262e-15
28124,2024-12-19,195062,173.706201819,7.491619118045354e+18,2.318673694990541e-15
28126,2024-12-19,195069,30.0,7.491619118045354e+18,4.004474804083117e-16
28128,2024-12-19,195072,87.248394687,7.494123960864098e+18,1.1642240659832901e-15
28129,2024-12-19,195073,154.154056425,7.494123960864098e+18,2.056999019899125e-15
28130,2024-12-19,195074,111.577681659,7.494123960864098e+18,1.4888689090503744e-15
28132,2024-12-19,195078,13.5,7.494123960864098e+18,1.8014113551496958e-16
28134,2024-12-19,195080,470.047766286,7.494123960864098e+18,6.272217656669265e-15
28135,2024-12-19,195081,7.2,7.494123960864098e+18,9.607527227465044e-17
28136,2024-12-19,195082,175.113089943,7.494123960864098e+18,2.3366719159901496e-15
28138,2024-12-19,195090,29.181099012000004,7.494123960864097e+18,3.8938639345158803e-16
28142,2024-12-19,195100,366.57044598300007,7.494123960864098e+18,4.891438250785663e-15
28144,2024-12-19,195110,34.561982112,7.494123960864098e+18,4.611877558002775e-16
28146,2024-12-19,195115,407.672797494,7.494123960864098e+18,5.4398993080839555e-15
28147,2024-12-19,195117,149.736371295,7.494123960864098e+18,1.998050366886844e-15
28151,2024-12-19,195125,30.0,7.394128634564595e+18,4.0572732072528456e-16
28152,2024-12-19,195128,2.251492374,7.394128634564595e+18,3.0449732284547683e-17
28153,2024-12-19,195129,269.642414469,7.394128634564595e+18,3.646709812546803e-15
28154,2024-12-19,195131,15.302070201000001,7.394128634564595e+18,2.0694893147339824e-16
28156,2024-12-19,195133,144.21610996500002,7.394181529624935e+18,1.9503999108920344e-15
28157,2024-12-19,195138,318.22248770100003,7.394181529624935e+18,4.303687790542271e-15
28160,2024-12-19,195148,234.623986365,7.394287319745617e+18,3.173043948920715e-15
28168,2024-12-19,195171,169.820829276,7.394288928112051e+18,2.29664854764283e-15
28169,2024-12-19,195173,165.826731648,7.394286072368035e+18,2.242633433776436e-15
28174,2024-12-20,194732,130.281619473,7.353743979650059e+18,1.771636595365939e-15
28178,2024-12-20,194745,119.92213884600001,7.394291783856068e+18,1.6218204846585257e-15
28180,2024-12-20,194757,143.767811058,7.394291783856068e+18,1.9443080589798713e-15
28182,2024-12-20,194770,78.111469317,7.394291783856068e+18,1.0563752635180087e-15
28185,2024-12-20,194778,157.994407716,7.394288928112051e+18,2.1367086037891674e-15
28186,2024-12-20,194783,32.560644876,7.394291783856068e+18,4.40348390728772e-16
28187,2024-12-20,194786,112.794527433,7.394291783856068e+18,1.5254270554925073e-15
28189,2024-12-20,194793,113.37748171800001,7.394291783856068e+18,1.5333108975431113e-15
28190,2024-12-20,194797,17.622858912,7.394291783856068e+18,2.383305856346639e-16
28191,2024-12-20,194799,10.257389837999998,7.394291783856068e+18,1.387203823954435e-16
28194,2024-12-20,194803,75.3,7.407890293872216e+18,1.016483735757911e-15
28197,2024-12-20,194808,65.746015503,7.407890293872216e+18,8.875133525854843e-16
28198,2024-12-20,194810,832.508195694,7.407890293872216e+18,1.1238128031980283e-14
28199,2024-12-20,194814,118.870604154,7.407890293872216e+18,1.6046485495651763e-15
28201,2024-12-20,194820,36.337584399,7.407890293872216e+18,4.905254121954039e-16
28202,2024-12-20,194823,91.226994123,7.415805505323274e+18,1.2301697240780477e-15
28205,2024-12-20,194832,77.070605283,7.415805505323274e+18,1.0392749004498102e-15
28207,2024-12-20,194840,28.237464576000004,7.415818183499849e+18,3.807734207781442e-16
28208,2024-12-20,194843,96.153030942,7.415818183499849e+18,1.2965936942189322e-15
28211,2024-12-20,194852,66.01471527,7.415843539852998e+18,8.901848443165588e-16
28212,2024-12-20,194857,22.904469921,7.415846437982126e+18,3.0885847101268153e-16
28214,2024-12-20,194859,283.66253066700006,7.415846437982126e+18,3.825086361202828e-15
28216,2024-12-20,194861,118.556834097,7.415846437982126e+18,1.5986959154086756e-15
28220,2024-12-20,194873,74.834807304,7.415847162514408e+18,1.0091201404780111e-15
28222,2024-12-20,194881,7.5,7.415847162514408e+18,1.0113477038619359e-16
28223,2024-12-20,194882,31.5,7.415847162514408e+18,4.247660356220131e-16
28224,2024-12-20,194883,53.660726679,7.415847162514408e+18,7.235953695249277e-16
28225,2024-12-20,194884,76.579742751,7.415847162514408e+18,1.0326499599141545e-15
28227,2024-12-20,194886,77.255414457,7.416120018321059e+18,1.0417228182141786e-15
28228,2024-12-20,194887,111.57741034200001,7.415847162514408e+18,1.5045807700299031e-15
28229,2024-12-20,194888,90.0,7.415847162514408e+18,1.2136172446343232e-15
28233,2024-12-20,194894,154.992722652,7.413342319695664e+18,2.0907266381078546e-15
28234,2024-12-20,194895,143.75788327200002,7.413342319695664e+18,1.9391777294576847e-15
28236,2024-12-20,194897,46.603846434,7.413341944274607e+18,6.286482774478328e-16
28237,2024-12-20,194898,22.202035773,7.413341944274607e+18,2.9948754475229404e-16
28239,2024-12-20,194900,19.675647818999998,7.413341944274607e+18,2.6540861013696643e-16
28240,2024-12-20,194901,13.207492728000005,7.413341944274607e+18,1.7815841798853316e-16
28242,2024-12-20,194903,17.612562468000004,7.413341944274607e+18,2.375792537345771e-16
28245,2024-12-20,194909,187.895509983,1.2352161737748455e+19,1.5211548712869226e-15
28247,2024-12-20,194913,90.0,7.413338597678933e+18,1.2140279148746612e-15
28249,2024-12-20,194915,4.058610945000001,7.415459908857902e+18,5.473174954599803e-17
28251,2024-12-20,194918,85.504159191,7.415459908857902e+18,1.153052679697772e-15
28254,2024-12-20,194922,284.13105620700003,7.415470746832516e+18,3.831598369238599e-15
28255,2024-12-20,194923,128.206751094,7.415470746832516e+18,1.7289091343090108e-15
28257,2024-12-20,194928,22.417977303000004,7.415470746832516e+18,3.0231360986186534e-16
28259,2024-12-20,194931,82.734073206,7.415470746832516e+18,1.1156954970301714e-15
28260,2024-12-20,194932,1.3760834159999977,7.415470746832516e+18,1.8556925958986292e-17
28262,2024-12-20,194936,59.15758943400001,7.415470746832516e+18,7.977590560824327e-16
28265,2024-12-20,194939,29.705579430000007,7.409384233316126e+18,4.009183286301924e-16
28266,2024-12-20,194940,33.240215745,7.409384233316126e+18,4.48623187815475e-16
28267,2024-12-20,194941,149.09193106200001,7.409384233316126e+18,2.0122040694233615e-15
28269,2024-12-20,194943,270.101550396,7.409384233316126e+18,3.645398077501429e-15
28271,2024-12-20,194947,88.947135207,7.409384233316126e+18,1.2004659551471396e-15
28272,2024-12-20,194949,82.37475556199999,7.409384233316126e+18,1.1117625023629331e-15
28273,2024-12-20,194950,3.0,7.409384233316126e+18,4.0489194588000564e-17
28274,2024-12-20,194951,15.3,7.409384233316126e+18,2.064948923988029e-16
28275,2024-12-20,194952,113.51463848699998,7.409384233316126e+18,1.5320387620955603e-15
28276,2024-12-20,194953,60.0,7.409384233316126e+18,8.097838917600113e-16
28277,2024-12-20,194954,11.449220835,7.409384233316126e+18,1.5452324342310176e-16
28278,2024-12-20,194955,6.635486504999999,7.409384233316126e+18,8.955516809566559e-17
28279,2024-12-20,194956,101.541783372,7.409384233316126e+18,1.3704483419205027e-15
28281,2024-12-20,194958,166.942283967,7.396448902756275e+18,2.257059923780305e-15
28283,2024-12-20,194960,5.692700655,7.396448902756275e+18,7.696532119458872e-17
28284,2024-12-20,194961,195.314471457,7.408149812649948e+18,2.636481124119365e-15
28290,2024-12-20,194967,137.522621163,7.402299357703112e+18,1.8578365250776946e-15
28291,2024-12-20,194968,70.394200041,7.408149812649948e+18,9.502264643838175e-16
28292,2024-12-20,194969,275.438723571,7.392548599458383e+18,3.725896689961296e-15
28293,2024-12-20,194970,98.09221851299999,7.408149812649948e+18,1.3241122411631104e-15
28294,2024-12-20,194971,225.07961905799996,7.408149812649948e+18,3.0382703475253744e-15
28296,2024-12-20,194974,9.0,7.402299357703112e+18,1.2158384260201881e-16
28297,2024-12-20,194975,254.720067783,7.402299357703112e+18,3.4410938476559812e-15
28298,2024-12-20,194976,72.910748322,7.389428356820071e+18,9.866899684426474e-16
28299,2024-12-20,194977,55.485707807999994,7.392548599458383e+18,7.50562638331051e-16
28302,2024-12-20,194985,66.202778784,7.402299357703112e+18,8.943542483877918e-16
28305,2024-12-20,194990,45.735332346,7.408149812649948e+18,6.173651114331358e-16
28307,2024-12-20,194994,48.948645987000006,7.408149812649948e+18,6.60740498301164e-16
28310,2024-12-20,194997,189.26147250900001,7.408149812649948e+18,2.5547738274112985e-15
28312,2024-12-20,195000,124.50843771000001,7.408149812649948e+18,1.680695461873529e-15
28313,2024-12-20,195001,264.79963607400003,7.402299357703112e+18,3.577261919277009e-15
28315,2024-12-20,195004,184.584221532,7.384747992862601e+18,2.4995331148795007e-15
28321,2024-12-20,195011,116.93437736700002,7.389428356820071e+18,1.582454984614276e-15
28322,2024-12-20,195012,193.872947178,7.389428356820071e+18,2.6236528431737892e-15
28324,2024-12-20,195014,155.87556264,7.384747992862601e+18,2.1107770067530344e-15
28328,2024-12-20,195020,127.45108473000002,7.384805592754555e+18,1.7258556522469046e-15
28329,2024-12-20,195021,306.560353596,7.384805592754555e+18,4.151231196888584e-15
28330,2024-12-20,195022,2.236076405999999,7.384747992862601e+18,3.027965758833177e-17
28333,2024-12-20,195026,6.369813732000004,7.389428356820071e+18,8.620171174839236e-17
28334,2024-12-20,195028,54.80240118899999,7.392548599458383e+18,7.413194577173981e-16
28339,2024-12-20,195033,60.16418094,7.384747992862601e+18,8.147086535403646e-16
28340,2024-12-20,195034,163.98664262399998,7.384747992862601e+18,2.220612575845431e-15
28344,2024-12-20,195038,93.988634517,7.392548599458383e+18,1.2713969107201553e-15
28347,2024-12-20,195045,112.5,7.389428356820071e+18,1.5224452361889151e-15
28348,2024-12-20,195046,78.87929506200001,7.396448902756275e+18,1.0664481847850766e-15
28351,2024-12-20,195051,142.084125024,7.384863192646508e+18,1.923991295674652e-15
28352,2024-12-20,195052,35.911587552,7.384747992862601e+18,4.862940155399852e-16
28355,2024-12-20,195055,53.276934954000005,7.384863192646508e+18,7.21434284754938e-16
28356,2024-12-20,195056,245.39660470800004,7.384805592754555e+18,3.3229934305754198e-15
28359,2024-12-20,195060,130.340998077,7.384978392430414e+18,1.7649475888866408e-15
28360,2024-12-20,195061,27.27680208,7.384978392430414e+18,3.6935520499232145e-16
28362,2024-12-20,195064,121.853341032,7.384978392430413e+18,1.6500162161191887e-15
28363,2024-12-20,195065,23.678438058,7.384978392430413e+18,3.206297540730837e-16
28369,2024-12-20,195072,292.125734388,6.629955027698116e+18,4.406149561612101e-15
28373,2024-12-20,195078,146.514860055,6.625477320835652e+18,2.211385730568323e-15
28374,2024-12-20,195080,67.88785152,6.625554180048895e+18,1.0246365764304867e-15
28375,2024-12-20,195081,68.737193742,6.625554180048895e+18,1.0374557640624825e-15
28379,2024-12-20,195088,52.35463305599999,6.576554424483825e+18,7.960799786144726e-16
28382,2024-12-20,195093,120.056363727,6.576577498274584e+18,1.8255143158960375e-15
28383,2024-12-20,195096,70.89853261500001,6.576577498274584e+18,1.0780460297715764e-15
28385,2024-12-20,195100,69.18143962500001,6.634261832128778e+18,1.042790311500282e-15
28388,2024-12-20,195105,122.758374489,6.625549118990394e+18,1.852803024841298e-15
28390,2024-12-20,195107,67.795111521,6.637165804368389e+18,1.0214467066105119e-15
28392,2024-12-20,195112,80.846840748,6.625546933623303e+18,1.2202289344253035e-15
28393,2024-12-20,195114,11.949823044,6.625549129760398e+18,1.8035973788684507e-16
28395,2024-12-20,195118,118.916370774,6.625549129760398e+18,1.794815319380183e-15
28397,2024-12-20,195121,74.910660372,6.625549129760398e+18,1.1306332336367267e-15
28401,2024-12-20,195128,98.052510573,6.625549118990394e+18,1.4799152313573266e-15
28402,2024-12-20,195130,112.55689406100001,6.625549129760398e+18,1.6988311739387922e-15
28405,2024-12-20,195139,99.160550505,6.625549129760398e+18,1.4966389738111558e-15
28406,2024-12-20,195142,187.71857875199998,6.629470244054815e+18,2.8315773635207507e-15
28409,2024-12-20,195149,76.920660387,6.629470534036488e+18,1.1602836152914505e-15
28412,2024-12-20,195157,64.35528595800001,6.629470244054815e+18,9.707455285090484e-16
28413,2024-12-20,195161,182.418318921,6.625549129760398e+18,2.7532558486604543e-15
28415,2024-12-20,195164,18.737414697,6.625549129760399e+18,2.8280546004611097e-16
28416,2024-12-20,195168,11.533296,6.625549129760398e+18,1.7407305830991674e-16
28417,2024-12-20,195169,115.173799314,6.625549129760399e+18,1.7383283567646725e-15
28419,2024-12-20,195172,2.969154642,6.625548227505365e+18,4.481372016392278e-17
28420,2024-12-20,195173,70.335253479,6.62554852107704e+18,1.0615763095727264e-15
28421,2024-12-20,195174,81.560661678,6.625547346790341e+18,1.2310026237682988e-15
28423,2024-12-20,195181,52.49341678500001,6.629470244054815e+18,7.918191778909504e-16
28424,2024-12-20,195182,208.089345417,6.629470534036488e+18,3.138853161027636e-15
28425,2024-12-20,195183,219.537062907,6.629469352569785e+18,3.3115329633721096e-15
28426,2024-12-20,195187,118.80118764,6.629469352569785e+18,1.79201654494336e-15
28428,2024-12-20,195190,278.640256434,6.629470244054815e+18,4.20305463598512e-15
28429,2024-12-20,195192,154.78517242200002,6.62946964614146e+18,2.3348047533800745e-15
28430,2024-12-20,195199,45.0,6.62946964614146e+18,6.787873299365852e-16
28433,2024-12-20,195203,6.213811545,6.62946964614146e+18,9.373014549688172e-17
28435,2024-12-20,195206,140.21595547500002,6.629631244279229e+18,2.1149887574213674e-15
28437,2024-12-20,195208,172.574881086,6.629470534036488e+18,2.603147267945156e-15
28440,2024-12-20,195220,96.970422453,6.62554852107704e+18,1.4635833115480169e-15
28443,2024-12-20,195226,104.9455401,6.625549118990394e+18,1.5839523368591623e-15
28446,2024-12-20,195230,109.01878016100001,6.62554910822039e+18,1.6454301127394745e-15
28447,2024-12-20,195237,207.244242516,6.62554910822039e+18,3.1279557230791608e-15
28451,2024-12-20,195245,111.63189732900001,6.625554180048895e+18,1.6848688320314392e-15
28455,2024-12-20,195259,115.275540531,6.576657504134595e+18,1.7527982939438294e-15
28456,2024-12-20,195271,154.115436834,6.576569074083383e+18,2.3434017813532967e-15
28458,2024-12-20,195287,88.88018792400001,6.576558237712787e+18,1.3514696397626824e-15
28460,2024-12-20,195296,157.97601792,6.576604534553232e+18,2.402090882764806e-15
28461,2024-12-20,195298,115.34684754300001,6.576554863744642e+18,1.7539099107784581e-15
28463,2024-12-20,195300,133.931751282,6.576577133887954e+18,2.0364963195196643e-15
28464,2024-12-20,195307,3.45,6.576577133887954e+18,5.245889966412395e-17
28465,2024-12-20,195308,8.392265064,6.576603605918516e+18,1.276078895259478e-16
28466,2024-12-20,195309,218.781480798,6.576554863744642e+18,3.326688293959239e-15
28467,2024-12-20,195310,309.882218817,6.576554863744642e+18,4.71192326738312e-15
28468,2024-12-20,195312,99.235324188,6.576521624859293e+18,1.5089332910104009e-15
28469,2024-12-20,195314,118.888955445,6.5765872181826e+18,1.8077606439446602e-15
28472,2024-12-20,195321,28.575853125,6.576558237712787e+18,4.3451075915566107e-16
28473,2024-12-20,195322,168.358164291,6.576554424483825e+18,2.559975230558728e-15
28475,2024-12-20,195326,183.863292831,6.576554424483825e+18,2.7957389381055854e-15
28477,2024-12-20,195328,1.5,6.576576403911732e+18,2.2808219776900997e-17
28480,2024-12-20,195331,169.686823557,6.634301961609289e+18,2.557719328106056e-15
28481,2024-12-20,195332,78.59246075099999,6.625554180048895e+18,1.1862020687667217e-15
28482,2024-12-20,195337,80.69806313999999,6.625545896444244e+18,1.2179836107287176e-15
28484,2024-12-20,195340,3.927480444000008,6.625545896444244e+18,5.927783922088267e-17
28487,2024-12-20,195348,118.155234231,6.637219249452914e+18,1.780191821156717e-15
28488,2024-12-20,195350,13.600279881,6.64878357704493e+18,2.0455290390192972e-16
28490,2024-12-20,195352,273.293130675,6.625546933623303e+18,4.124838800674597e-15
28491,2024-12-20,195353,143.154300192,6.637165804368389e+18,2.1568588824130327e-15
28492,2024-12-20,195355,229.921397568,6.642974545267163e+18,3.4611211589213332e-15
28495,2024-12-20,195366,137.085885009,6.637219249452914e+18,2.065411429949366e-15
28496,2024-12-20,195367,120.77712821100002,6.637166073431576e+18,1.8197092987392333e-15
28499,2024-12-20,195374,183.098456613,6.576643722420411e+18,2.7840713947875835e-15
28505,2024-12-20,195393,107.597498025,6.576558237712787e+18,1.6360761075297729e-15
28508,2024-12-20,195405,152.257511154,6.576521624859293e+18,2.3151678020561156e-15
28512,2024-12-20,195421,260.802424686,6.576652086855949e+18,3.9655803780047585e-15
28515,2024-12-20,195438,328.53036218700004,6.5766027318908e+18,4.9954418045340296e-15
28517,2024-12-20,195472,260.13871374,6.576684657506819e+18,3.9554688613976664e-15
28518,2024-12-20,195478,3.8475,6.576684657506819e+18,5.850212075484494e-17
28519,2024-12-20,195479,105.0,6.576684546620409e+18,1.5965491313393894e-15
28520,2024-12-20,195485,171.503268621,6.576684546620409e+18,2.6077466146545097e-15
28521,2024-12-20,195490,89.864088,6.576684712950024e+18,1.3664040762521326e-15
28523,2024-12-20,195499,770.964667854,6.576576403911732e+18,1.1722887723093006e-14
28529,2024-12-20,195511,7.400177388,6.576554424483825e+18,1.1252362423170883e-16
28530,2024-12-20,195512,130.744589478,6.576554424483825e+18,1.988040865156556e-15
28532,2024-12-20,195525,107.193951096,6.5765872181826e+18,1.6299327833687943e-15
28535,2024-12-20,195537,27.751230579,6.637219249452914e+18,4.1811532113071983e-16
28536,2024-12-20,195538,90.0,6.625554180048895e+18,1.35837693805314e-15
28537,2024-12-20,195544,89.846873064,6.625709465013973e+18,1.3560339996557714e-15
28539,2024-12-20,195546,8.056512804,6.643056359996771e+18,1.2127720084560469e-16
28540,2024-12-20,195547,95.13091334699999,6.637219249452914e+18,1.4332947243658006e-15
28541,2024-12-20,195548,0.3663957509999964,6.625554180048895e+18,5.5300393151006194e-18
28542,2024-12-20,195553,482.93675946,6.634301961609289e+18,7.279390691810681e-15
28543,2024-12-20,195556,172.76481234,6.576657504134595e+18,2.626939478471955e-15
28544,2024-12-20,195559,163.436797344,6.576569074083383e+18,2.4851376987442226e-15
28550,2024-12-20,195567,54.273589695,6.576575571200673e+18,8.252560790553095e-16
28553,2024-12-20,195572,152.19502008,6.57668487927964e+18,2.3141601410689804e-15
28554,2024-12-20,195573,157.490841777,6.57668487927964e+18,2.3946843229966397e-15
28555,2024-12-20,195576,58.947096576,6.57668487927964e+18,8.963041054577123e-16
28558,2024-12-20,195583,54.18012039900001,6.57668487927964e+18,8.238211407953986e-16
28560,2024-12-20,195588,126.808616832,6.57668487927964e+18,1.9281540648468727e-15
28562,2024-12-20,195591,103.806064734,2.843095542122611e+19,3.6511634307055334e-16
28563,2024-12-20,195600,99.80559572099999,2.843095542122611e+19,3.510455214828506e-16
28564,2024-12-20,195601,51.697055376,2.843095542122611e+19,1.818336901101951e-16
28565,2024-12-20,195602,217.50335730300003,2.843095542122611e+19,7.650230323973404e-16
28570,2024-12-20,195613,680.485858416,6.57668487927964e+18,1.0346943344661746e-14
28571,2024-12-20,195617,347.9093749560001,6.57668487927964e+18,5.290041735952954e-15
28574,2024-12-20,195620,145.161801051,6.57668487927964e+18,2.2072184347518854e-15
28575,2024-12-20,195625,101.428552287,6.57668487927964e+18,1.5422443700557798e-15
28577,2024-12-20,195628,137.372822865,6.57668487927964e+18,2.0887852373435715e-15
28581,2024-12-20,195636,181.533409863,6.576652086855949e+18,2.760270840931534e-15
28582,2024-12-20,195638,305.582492811,6.576652086855949e+18,4.646474965913661e-15
28583,2024-12-20,195641,18.068060297999995,6.576652086855949e+18,2.747303652280876e-16
28591,2024-12-20,195671,2.542214670000005,6.576666728844995e+18,3.8655063040521025e-17
28592,2024-12-20,195673,185.001112731,6.576666728844995e+18,2.81299205750525e-15
28594,2024-12-20,195683,150.614551485,6.576666728844995e+18,2.2901350744201567e-15
28595,2024-12-20,195696,454.08138534000005,6.576666728844995e+18,6.904430527829812e-15
28597,2024-12-20,195702,150.790796442,6.576666728844995e+18,2.2928149267567055e-15
28599,2024-12-20,195720,85.79936324399999,6.634301961609289e+18,1.2932688885808201e-15
28600,2024-12-20,195731,371.591632014,6.637166073431576e+18,5.5986490002332896e-15
28604,2024-12-20,195756,54.820942400999996,6.642974545267163e+18,8.252469135239663e-16
28605,2024-12-20,195763,12.0,6.642976192369985e+18,1.806419239283592e-16
28606,2024-12-20,195764,29.869297017000005,6.637165804368389e+18,4.500309001975045e-16
28607,2024-12-20,195768,167.264362428,6.660402447790015e+18,2.5113251599908936e-15
28609,2024-12-20,195776,319.301479254,6.64878357704493e+18,4.8024044632223454e-15
28615,2024-12-20,195789,99.00933165000002,6.646459802895911e+18,1.4896551635934205e-15
28618,2024-12-20,195816,118.719868371,6.660402447790015e+18,1.7824728956189784e-15
28620,2024-12-20,195825,15.0,6.576577498274584e+18,2.280821598154263e-16
28621,2024-12-20,195827,112.040166294,6.576603202323739e+18,1.703617549169036e-15
28622,2024-12-20,195828,197.701843329,6.576532332803712e+18,3.0061715403247415e-15
28624,2024-12-20,195831,231.575793774,6.576657504134595e+18,3.521177644242742e-15
28626,2024-12-20,195841,403.381429467,6.576657504134595e+18,6.133532561387046e-15
28627,2024-12-20,195844,329.957021772,6.576657504134595e+18,5.017092977162998e-15
28628,2024-12-20,195846,30.00075,6.576684072090083e+18,4.56168331504872e-16
28629,2024-12-20,195849,102.65027899799999,6.576684072090083e+18,1.560821196104339e-15
28630,2024-12-20,195850,18.846362283,6.576684072090083e+18,2.8656329050348605e-16
28633,2024-12-20,195853,217.75143718500001,6.576684072090083e+18,3.3109608854268435e-15
28634,2024-12-20,195855,107.54079036899999,6.576684072090083e+18,1.6351825508142938e-15
28635,2024-12-20,195857,123.777959934,6.576684072090083e+18,1.8820724635274004e-15
28636,2024-12-20,195860,109.450658508,6.576684072090083e+18,1.6642225368933736e-15
28637,2024-12-20,195861,9.448660926,6.576684072090083e+18,1.436690712588418e-16
28640,2024-12-20,195869,92.629429146,6.576684072090083e+18,1.40845186009615e-15
28647,2024-12-20,195880,245.58566532900002,6.576684072090083e+18,3.7341867518193316e-15
28657,2024-12-20,195911,140.043772515,6.576684072090083e+18,2.1293978999130153e-15
28661,2024-12-21,194593,15.0,6.576684072090083e+18,2.280784637908412e-16
28662,2024-12-21,194594,21.228,6.575524022743074e+18,3.228335859861164e-16
28663,2024-12-21,194596,25.476567171,6.576684072090083e+18,3.8737708686839046e-16
28664,2024-12-21,194598,165.689135901,6.575376476864893e+18,2.5198425745501914e-15
28669,2024-12-21,194621,126.17099988300001,7.051893454950572e+18,1.7891790437421516e-15
28673,2024-12-21,194633,95.575974408,7.050592632284859e+18,1.3555736289507773e-15
28676,2024-12-21,194642,16.163042166,6.574947384349307e+18,2.458277035717995e-16
28677,2024-12-21,194643,49.400292525000005,6.575524022743074e+18,7.512753714249525e-16
28679,2024-12-21,194648,97.313908053,6.574947384349307e+18,1.4800712821617617e-15
28681,2024-12-21,194658,56.634103707,6.574947384349307e+18,8.613620824070644e-16
28682,2024-12-21,194661,17.760696765,6.575524022743074e+18,2.7010313860264583e-16
28683,2024-12-21,194663,63.24539312099999,6.57494061178983e+18,9.619158081457306e-16
28684,2024-12-21,194669,31.060822538999997,6.57494061178983e+18,4.724122143902471e-16
28688,2024-12-21,194677,1.185,7.050585859725382e+18,1.680711395586289e-17
28689,2024-12-21,194678,21.478549479,7.050585859725382e+18,3.046349609284325e-16
28690,2024-12-21,194680,44.967245334,7.050588117245208e+18,6.377800629711088e-16
28692,2024-12-21,194684,124.166727906,7.051893454950572e+18,1.7607572873755268e-15
28694,2024-12-21,194696,56.546639166000006,7.050585859725382e+18,8.020133403240689e-16
28696,2024-12-21,194702,69.820551612,7.050585859725382e+18,9.902801412692744e-16
28700,2024-12-21,194718,92.01557880600001,7.014296172308421e+18,1.3118291065219945e-15
28703,2024-12-21,194727,156.416148999,7.050585859725382e+18,2.2184844225851663e-15
28706,2024-12-21,194742,69.538654776,7.050585859725382e+18,9.862819368418912e-16
28708,2024-12-21,194749,165.286049556,7.050585859725382e+18,2.344288160508095e-15
28710,2024-12-21,194761,54.155708301,7.014296172308421e+18,7.720761566185369e-16
28711,2024-12-21,194765,48.7920384,7.014296172308421e+18,6.956084716329056e-16
28712,2024-12-21,194766,59.998680114,7.014296172308421e+18,8.5537705623077935e-16
28713,2024-12-21,194769,66.895226265,7.014296172308421e+18,9.536983415256136e-16
28716,2024-12-21,194776,94.040774559,7.014296172308422e+18,1.340701508018173e-15
28717,2024-12-21,194780,49.215918444,7.014296172308422e+18,7.016515589732067e-16
28719,2024-12-21,194784,50.156822360999996,7.014296172308421e+18,7.150656477696645e-16
28720,2024-12-21,194785,114.54916465200002,7.003284425567989e+18,1.6356491853136426e-15
28723,2024-12-21,194788,34.430649975,7.003284425567989e+18,4.916357509242182e-16
28725,2024-12-21,194790,62.636312934,7.003284425567989e+18,8.943848218604944e-16
28726,2024-12-21,194791,67.729626579,7.003284425567989e+18,9.671123213520907e-16
28729,2024-12-21,194797,151.34103957300002,7.003372527135544e+18,2.1609737164003206e-15
28731,2024-12-21,194800,124.258220757,7.003372527135544e+18,1.7742626181249704e-15
28732,2024-12-21,194801,6.427889037000004,7.00328442556799e+18,9.178392089192752e-17
28734,2024-12-21,194804,62.07225307800001,7.00328442556799e+18,8.863306029865514e-16
28735,2024-12-21,194805,50.669696105999996,7.00328442556799e+18,7.23513326418847e-16
28737,2024-12-21,194809,18.75,7.003280769466201e+18,2.6773166201973005e-16
28741,2024-12-21,194816,77.37092353199999,7.003277113364412e+18,1.1047816940493817e-15
28743,2024-12-21,194824,19.535761947,7.003384773328944e+18,2.7894743155335725e-16
28746,2024-12-21,194833,71.659481358,7.003277113364412e+18,1.0232278431657602e-15
28758,2024-12-21,194894,56.568078894,7.003438603311209e+18,8.077186379167334e-16
28760,2024-12-21,194905,28.79775,7.003438603311209e+18,4.1119443792060217e-16
28765,2024-12-21,194933,106.68308892900001,7.003438603311209e+18,1.5232958403970371e-15
28778,2024-12-21,194975,120.75811499399998,7.003372527135544e+18,1.7242851858316234e-15
28781,2024-12-21,194990,49.908310647,7.003438603311209e+18,7.126258038930114e-16
28784,2024-12-21,195001,69.447691992,7.002844189047901e+18,9.917069424536495e-16
28785,2024-12-21,195002,71.471536098,7.002844189047901e+18,1.0206072585447198e-15
28788,2024-12-21,195008,87.020632182,7.002844189047901e+18,1.2426469850363932e-15
28790,2024-12-21,195012,76.43727636,7.002844189047901e+18,1.0915175933736193e-15
28791,2024-12-21,195014,23.250576372000005,7.002844189047901e+18,3.3201618862751146e-16
28793,2024-12-21,195018,387.440116866,7.002844189047901e+18,5.532610842205185e-15
28797,2024-12-21,195025,22.5,7.000872655367482e+18,3.213885055136595e-16
28798,2024-12-21,195026,76.018300932,7.000872655367482e+18,1.0858403612543603e-15
28799,2024-12-21,195027,89.12092323,7.000872655367482e+18,1.2729973478616569e-15
28803,2024-12-21,195035,50.59159275300001,7.000872655367482e+18,7.226469505085493e-16
